location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
528,8,CO,Colorado,NEBusinessClose,1,1,20200325,20200326,20200601,20200427,,(quote) I direct all businesses other than those qualified as Critical Businesses to close temporarily (quote). Initial easing of NEBusinessClose began on 20200427 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20044%20Safer%20at%20Home.pdf Extended to 20200601  https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20076%20Extending%20Disaster%20Order%20D%202020%20003.pdf,https://drive.google.com/file/d/1O1EDCY6-A6QBKxzDImCSF8bBBdOOI3Km/view,20200526,Updated DateExpiry to 20200601
528,8,CO,Colorado,StayAtHome,1,1,20200325,20200326,20200527,20200427,,"Becomes active at 6:00 am on 20200326. (quote) I direct all Coloradans to stay at home, subject to limited exceptions (quote). Extended through 20200426 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20024%20Amending%20and%20Extending%20Executive%20Order%20D%202020%20017%20Stay%20at%20Home%20Order_0.pdf  Eased on 20200427 (no longer a mandate for all individuals - advisory - and is only a mandate to vulnerable populations) https://drive.google.com/file/d/1l13eSver8iS1fE149gmKHCLoHPgutNvO/view",https://drive.google.com/file/d/1O1EDCY6-A6QBKxzDImCSF8bBBdOOI3Km/view,20200427,"Added DateEased to 20200427, DateExpiry as 20200527. On 20200425, updated DateExpiry to 20200426"
528,8,CO,Colorado,CaseIsolation,1,1,20200401,20200402,20200701,20200601,,People with symptoms of COVID-19 must self isolate until they recieve a negative test or at least 72 hours after symptoms resolve. Extended through 20200527 with Public Health Order https://drive.google.com/file/d/1l13eSver8iS1fE149gmKHCLoHPgutNvO/view Eased on 20200601 (no longer a mandate for all individuals - advisory)  https://drive.google.com/file/d/12bRFEqXa7GvzNEPIK1lQVsnz4LeRgleA/view,https://drive.google.com/file/d/1hSyVD4wlb6evhqqrbEgypcgKMr6i8SOX/view,20200608,Updated DateExpiry to 20200701 and DateEased to 20200601.
528,8,CO,Colorado,PublicMask,0,1,20200426,20200427,20200701,,,(quote) Individuals are urged to wear non-medical face coverings that cover the nose and mouth whenever in public (quote). Extended to 20200701 on 20200601 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20091%20Safer%20at%20Home%20and%20in%20the%20Vast%2C%20Great%20Outdoors.pdf,https://drive.google.com/file/d/1l13eSver8iS1fE149gmKHCLoHPgutNvO/view,20200601,UpdatedDate Expiry to 20200701
528,8,CO,Colorado,StayAtHome,0,0,20200426,20200427,20200701,,,Eased stay at home order to focus on vulnerable populations and restates that it is not longer mandatory for anyone. (quote) People at high risk of severe illness from COVID-19 are urged to stay in their residence at all times except as necessary to seek medical care. Vulnerable Individuals cannot be compelled to work (quote)  Extended to 20200701 on 20200601 https://www.colorado.gov/governor/sites/default/files/inline-files/D%202020%20091%20Safer%20at%20Home%20and%20in%20the%20Vast%2C%20Great%20Outdoors.pdf,https://drive.google.com/file/d/1ieLfhoFx6RU_7tkGElC2QA_88VSfFYHj/view,20200601,UpdatedDate Expiry to 20200701
529,9,CT,Connecticut,EmergDec,1,1,20200310,20200310,20200910,,,"Declares a public health emergency and civil preparedness emergency that shall remain in effect through 20200909, so coded to 20200910",https://portal.ct.gov/-/media/Office-of-the-Governor/News/20200310-declaration-of-civil-preparedness-and-public-health-emergency.pdf?la=en,20200520,Updated DateExpiry to 20200910
529,9,CT,Connecticut,GathRestrict250,1,1,20200312,20200312,20200430,,,Gatherings of 250 or more are prohibited and shall remain in effect until midnight on 20200430,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7.pdf?la=en,20200520,Updated DateExpiry to 20200430
529,9,CT,Connecticut,GathRestrictAny,1,1,20200312,20200312,20200621,,,Executive order 7,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7.pdf?la=en,20200520,Updated DateExpiry to 20200621
529,9,CT,Connecticut,SchoolClose,1,1,20200315,20200317,20200706,,,"Public school school closure issuance, EO 7L extended closure to at least April 20. Extended to the end of the school year on May 5 . On 20200518, extended for summer educational programs for public schools through 20200706.",https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7C.pdf?la=en,20200524,Updated DateExpiry
529,9,CT,Connecticut,GathRestrict50,1,1,20200316,20200316,20200501,,,,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7D.pdf?la=en,20200510,Updated expiry bc of through language
529,9,CT,Connecticut,OtherBusinessClose,1,1,20200316,20200316,20200621,,,"Closure required: gyms, fitness studios, movie theaters",https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7D.pdf?la=en,20200510,Updated expiry bc of through language
529,9,CT,Connecticut,RestaurantRestrict,1,1,20200316,20200316,20200621,20200520,,"Limited operations required: restaurants, bars (only can serve for off-premise consumption). Effective 20200520 outdoor dining permitted. The remaining provisions prohibiting indoor dining are extended to 20200620 https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7PP.pdf?la=en",https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7D.pdf?la=en,20200519,Updated expiry and easing
529,9,CT,Connecticut,OtherBusinessClose,1,1,20200318,20200319,20200621,,,Closure required: shopping malls and other places of public amusement - EO 7F,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7F.pdf?la=en,20200510,Updated expiry bc of through language
529,9,CT,Connecticut,NEBusinessClose,1,1,20200320,20200323,20200621,20200520,,"Non-essential businesses close at 800 pm on 2020323 (EO 7H). Some businesses are allowed to reopen effective 20200520 pursuant to the Sector Rules. Operations of any indoor gym, fitness center, or similar facility or studio offering inperson fitness, sporting or recreational opportunities or instructions, and all movie theaters, are still prohibited and extended through June 20, 2020. https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7PP.pdf?la=en",https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7H.pdf?la=en,20200519,Updated expiry and easing
529,9,CT,Connecticut,StayAtHome,0,1,20200320,20200323,20200521,,20200520,Being coded as 0 for mandate as the executive order does not explicitly ask people to stay at home. Press release encourages staying at home,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7H.pdf?la=en,20200520,"Remove DateEased, added DateEnded of 20200420"
529,9,CT,Connecticut,GathRestrict5,1,1,20200326,20200326,20200621,20200601,,Gathering restriction to more no more than 5 people. Excludes religious and spiritual and worship gatherings,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7N.pdf,20200529,Updated DateEased to 20200601
529,9,CT,Connecticut,PublicMask,1,1,20200417,20200420,,,,Masks or face coverings required of all people over 2 when in public and engaged in activities requiriing close contact,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7BB.pdf,20200422,
529,9,CT,Connecticut,GathRestrict10,1,1,20200529,20200601,,,,Gatherings of 10 or more for indoor settings are prohibited,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7N.pdf,20200529,
529,9,CT,Connecticut,GathRestrict25,1,1,20200529,20200601,,,,Gatherings of 25 or more for outdoor settings are prohibited,https://portal.ct.gov/-/media/Office-of-the-Governor/Executive-Orders/Lamont-Executive-Orders/Executive-Order-No-7N.pdf,20200530,
530,10,DE,Delaware,EmergDec,1,1,20200312,20200313,,,,Emergency Declaration/Public Health Emergency. Extension on 20200531 provides no expiry date https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/State-of-Emergency_03122020.pdf,20200606,"Removed expiry date, as emergency declaration extension includes none"
530,10,DE,Delaware,GathRecomAny,0,1,20200312,20200313,20200411,,,"Within emergency declaration, (quote) Event hosts should review potential risks and cancel all non-essential mass gatherings of 100 people or more. (quote)",https://news.delaware.gov/2020/03/12/governor-carney-declares-state-of-emergency-to-prepare-for-spread-of-coronavirus-covid-19/,20200513,Updated DateExpiry to 20200411
530,10,DE,Delaware,SchoolClose,1,1,20200313,20200313,,,,"Public schools closed, expiry extended from March 27 to May 15 on March 23 in letter from governor. Closed through the rest of the academic year https://news.delaware.gov/2020/04/24/delaware-schools-closed-through-academic-year/",https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Letter-to-Schools-03.23.2020.pdf,20200513,"Removed expiry date, extended to be closed through the end of the year"
530,10,DE,Delaware,GathRestrict50,1,1,20200316,20200316,20200516,,,"In effect at 8 pm 20200316, public gatherings of 50 or more popele shall be cancelled through 20200515. This is the first amendment to the State of Emergency",https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/State-of-Emergency_Modified-03162020.pdf,20200513,Updated DateExpiry to 20200516
530,10,DE,Delaware,GathRestrictAny,1,1,20200316,20200316,,,,Extension on 20200531 provides no expiry date https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Second-Modification-to-the-State-of-Emergency.pdf,20200606,"Removed expiry date, as emergency declaration extension includes none"
530,10,DE,Delaware,OtherBusinessClose,1,1,20200316,20200316,,20200522,,"Closure required: casinos, bowling alleys, concert events, movie theaters, sports facilities. Closure extended to 20200601 https://governor.delaware.gov/health-soe/second-extension-declaration-of-a-state-of-emergency Eases restrictions starting on 20200522 on beaches and swimming pools https://governor.delaware.gov/wp-content/uploads/sites/24/2020/05/Seventeenth-Modification-to-State-of-Emergency-May-14-2020.pdf",https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Second-Modification-to-the-State-of-Emergency.pdf,20200606,"Removed expiry date, as emergency declaration extension includes none"
530,10,DE,Delaware,RestaurantRestrict,1,1,20200316,20200316,,20200601,,"Only can do delivery or take-out/no in-person service. Limited operations required: restaurants, brewpubs, taverns, taprooms. ",https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/State-of-Emergency_Modified-03162020.pdf,20200606,"Removed expiry date, as emergency declaration extension includes none"
530,10,DE,Delaware,NEBusinessClose,1,1,20200322,20200324,,20200508,,Fourth modification to state of emergency declaration. Fifteenth modification to state of emergency declaration eases NEBusiness close https://governor.delaware.gov/health-soe/fifteenth-state-of-emergency/,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Fourth-Modification-to-State-of-Emergency-03222020.pdf,20200606,"Removed expiry date, as emergency declaration extension includes none"
530,10,DE,Delaware,StayAtHome,1,1,20200322,20200324,20200607,20200601,,Fifth modification of state of emergency declaration. Extended to 20200607 https://governor.delaware.gov/health-soe/second-extension-declaration-of-a-state-of-emergency/,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Fifth-Modification-to-State-of-Emergency-03222020.pdf,20200606,Added DateEased of 20200601 
530,10,DE,Delaware,Quarantine,1,1,20200329,20200330,20200607,20200601,20200601,"Seventh modification of State of Emergnecy, any individual entering the state must immediately self-quarantine for 14 days. Extended to 20200607 https://governor.delaware.gov/health-soe/second-extension-declaration-of-a-state-of-emergency/  Eases quarantine requirements starting 20200601, allowing people commuting to Delaware for any open businesses to not require quarantine https://governor.delaware.gov/wp-content/uploads/sites/24/2020/05/Nineteenth-Modification-to-State-of-Emergency-May-22-2020.pdf  Formally ended quarantine mandate on 20200601 https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/",https://governor.delaware.gov/wp-content/uploads/sites/24/2020/03/Seventh-Modification-to-State-of-Emergency-03292020.pdf,20200606,Added DateEnded of 20200601
530,10,DE,Delaware,GathRestrict10,1,1,20200401,20200402,20200616,20200520,,Ninth modification to state of emergency declaration. Eased to exclude religious gatherings on 20200520 https://governor.delaware.gov/health-soe/eighteenth-state-of-emergency/. Extended to 20200616 https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/,https://governor.delaware.gov/wp-content/uploads/sites/24/2020/04/Ninth-Modification-to-State-of-Emergency-04012020-1.pdf,20200606,"Added DateEased of 20200520, updated DateExpiry to 20200616"
530,10,DE,Delaware,PublicMask,1,1,20200425,20200428,,,,"All individuals over two who are medically able must wear masks at the doctor, in public if not able to socially distance, on transportation and in retail. Extension issued on 20200531 has no expiry date https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/",https://governor.delaware.gov/health-soe/thirteenth-state-of-emergency/,20200606,"Removed expiry date, as emergency declaration extension includes none"
530,10,DE,Delaware,GathRestrict250,1,1,20200531,20200601,,,,"Gatherings up to 250 are permitted in unenclosed outdoor spaces, or tents if protocols are followed, for outdoor events",https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/,20200606,
530,10,DE,Delaware,StayAtHome,0,0,20200531,20200601,,,,Recommends vulnerable individuals to continue staying home,https://governor.delaware.gov/health-soe/twentieth-state-of-emergency/,20200606,
531,11,DC,District of Columbia,EmergDec,1,1,20200311,20200311,20200724,,,"Emergency Declaration/Public Health Emergency. On 20200415, mayor ordered extension through 20200515.",https://mayor.dc.gov/sites/default/files/dc/sites/mayormb/release_content/attachments/MO.DeclarationofPublicEmergency03.11.20.pdf,20200529,Updated DateExpiry to 20200724. 
