region,DateRep,Cases,Deaths,population
RO,2020-04-28T23:00:00Z,20,4,1796460
RR,2020-04-28T23:00:00Z,27,0,631181
RS,2020-04-28T23:00:00Z,82,5,11422973
SC,2020-04-28T23:00:00Z,519,0,7252502
SE,2020-04-28T23:00:00Z,57,1,2319032
SP,2020-04-28T23:00:00Z,2117,198,46289333
TO,2020-04-28T23:00:00Z,37,1,1624183
AC,2020-04-29T23:00:00Z,50,2,894470
AL,2020-04-29T23:00:00Z,87,6,3351092
AM,2020-04-29T23:00:00Z,453,45,4207714
AP,2020-04-29T23:00:00Z,64,3,861773
BA,2020-04-29T23:00:00Z,205,8,14930424
CE,2020-04-29T23:00:00Z,339,41,9187886
DF,2020-04-29T23:00:00Z,81,2,1585771
ES,2020-04-29T23:00:00Z,358,7,4064052
GO,2020-04-29T23:00:00Z,76,2,7116143
MA,2020-04-29T23:00:00Z,386,18,7114598
MG,2020-04-29T23:00:00Z,69,2,21292666
MS,2020-04-29T23:00:00Z,6,0,2809394
MT,2020-04-29T23:00:00Z,5,0,3526220
PA,2020-04-29T23:00:00Z,454,71,8690745
PB,2020-04-29T23:00:00Z,115,4,4039277
PE,2020-04-29T23:00:00Z,682,27,9617072
PI,2020-04-29T23:00:00Z,59,0,3280697
PR,2020-04-29T23:00:00Z,59,1,11516840
RJ,2020-04-29T23:00:00Z,584,60,17366189
RN,2020-04-29T23:00:00Z,91,3,3534165
RO,2020-04-29T23:00:00Z,69,1,1796460
RR,2020-04-29T23:00:00Z,67,1,631181
RS,2020-04-29T23:00:00Z,98,1,11422973
SC,2020-04-29T23:00:00Z,90,2,7252502
SE,2020-04-29T23:00:00Z,110,0,2319032
SP,2020-04-29T23:00:00Z,2540,128,46289333
TO,2020-04-29T23:00:00Z,21,0,1624183
AC,2020-04-30T23:00:00Z,82,0,894470
AL,2020-04-30T23:00:00Z,182,6,3351092
AM,2020-04-30T23:00:00Z,469,51,4207714
AP,2020-04-30T23:00:00Z,41,3,861773
BA,2020-04-30T23:00:00Z,234,13,14930424
CE,2020-04-30T23:00:00Z,273,23,9187886
DF,2020-04-30T23:00:00Z,110,0,1585771
ES,2020-04-30T23:00:00Z,197,13,4064052
GO,2020-04-30T23:00:00Z,27,0,7116143
MA,2020-04-30T23:00:00Z,316,20,7114598
MG,2020-04-30T23:00:00Z,108,6,21292666
MS,2020-04-30T23:00:00Z,6,0,2809394
MT,2020-04-30T23:00:00Z,23,0,3526220
PA,2020-04-30T23:00:00Z,300,27,8690745
PB,2020-04-30T23:00:00Z,112,5,4039277
PE,2020-04-30T23:00:00Z,458,38,9617072
PI,2020-04-30T23:00:00Z,87,0,3280697
PR,2020-04-30T23:00:00Z,40,6,11516840
RJ,2020-04-30T23:00:00Z,713,67,17366189
RN,2020-04-30T23:00:00Z,120,0,3534165
RO,2020-04-30T23:00:00Z,83,2,1796460
RR,2020-04-30T23:00:00Z,83,1,631181
RS,2020-04-30T23:00:00Z,63,7,11422973
SC,2020-04-30T23:00:00Z,19,2,7252502
SE,2020-04-30T23:00:00Z,70,2,2319032
SP,2020-04-30T23:00:00Z,1676,136,46289333
TO,2020-04-30T23:00:00Z,27,0,1624183
AC,2020-05-01T23:00:00Z,67,2,894470
AL,2020-05-01T23:00:00Z,146,5,3351092
AM,2020-05-01T23:00:00Z,339,25,4207714
AP,2020-05-01T23:00:00Z,66,3,861773
BA,2020-05-01T23:00:00Z,182,6,14930424
CE,2020-05-01T23:00:00Z,352,109,9187886
DF,2020-05-01T23:00:00Z,100,1,1585771
ES,2020-05-01T23:00:00Z,286,6,4064052
GO,2020-05-01T23:00:00Z,17,1,7116143
MA,2020-05-01T23:00:00Z,299,20,7114598
MG,2020-05-01T23:00:00Z,88,0,21292666
MS,2020-05-01T23:00:00Z,5,0,2809394
MT,2020-05-01T23:00:00Z,11,1,3526220
PA,2020-05-01T23:00:00Z,284,38,8690745
PB,2020-05-01T23:00:00Z,108,7,4039277
PE,2020-05-01T23:00:00Z,811,25,9617072
PI,2020-05-01T23:00:00Z,65,2,3280697
PR,2020-05-01T23:00:00Z,45,1,11516840
RJ,2020-05-01T23:00:00Z,380,50,17366189
RN,2020-05-01T23:00:00Z,69,3,3534165
RO,2020-05-01T23:00:00Z,68,5,1796460
RR,2020-05-01T23:00:00Z,66,1,631181
RS,2020-05-01T23:00:00Z,90,4,11422973
SC,2020-05-01T23:00:00Z,242,4,7252502
SE,2020-05-01T23:00:00Z,84,0,2319032
SP,2020-05-01T23:00:00Z,800,75,46289333
TO,2020-05-01T23:00:00Z,27,1,1624183
AC,2020-05-02T23:00:00Z,104,3,894470
AL,2020-05-02T23:00:00Z,69,6,3351092
AM,2020-05-02T23:00:00Z,621,47,4207714
AP,2020-05-02T23:00:00Z,295,3,861773
BA,2020-05-02T23:00:00Z,228,0,14930424
CE,2020-05-02T23:00:00Z,139,49,9187886
DF,2020-05-02T23:00:00Z,83,2,1585771
ES,2020-05-02T23:00:00Z,138,12,4064052
GO,2020-05-02T23:00:00Z,25,0,7116143
MA,2020-05-02T23:00:00Z,235,13,7114598
MG,2020-05-02T23:00:00Z,95,1,21292666
MS,2020-05-02T23:00:00Z,6,1,2809394
MT,2020-05-02T23:00:00Z,6,0,3526220
PA,2020-05-02T23:00:00Z,403,36,8690745
PB,2020-05-02T23:00:00Z,135,2,4039277
PE,2020-05-02T23:00:00Z,498,24,9617072
PI,2020-05-02T23:00:00Z,77,2,3280697
PR,2020-05-02T23:00:00Z,22,3,11516840
RJ,2020-05-02T23:00:00Z,593,48,17366189
RN,2020-05-02T23:00:00Z,26,2,3534165
RO,2020-05-02T23:00:00Z,52,1,1796460
RR,2020-05-02T23:00:00Z,72,2,631181
RS,2020-05-02T23:00:00Z,47,3,11422973
SC,2020-05-02T23:00:00Z,0,0,7252502
SE,2020-05-02T23:00:00Z,129,0,2319032
SP,2020-05-02T23:00:00Z,598,41,46289333
TO,2020-05-02T23:00:00Z,55,0,1624183
AC,2020-05-03T23:00:00Z,76,4,894470
AL,2020-05-03T23:00:00Z,97,8,3351092
AM,2020-05-03T23:00:00Z,559,36,4207714
AP,2020-05-03T23:00:00Z,251,6,861773
BA,2020-05-03T23:00:00Z,239,18,14930424
CE,2020-05-03T23:00:00Z,2670,49,9187886
DF,2020-05-03T23:00:00Z,119,0,1585771
ES,2020-05-03T23:00:00Z,140,8,4064052
GO,2020-05-03T23:00:00Z,11,0,7116143
MA,2020-05-03T23:00:00Z,187,12,7114598
MG,2020-05-03T23:00:00Z,229,1,21292666
MS,2020-05-03T23:00:00Z,2,0,2809394
MT,2020-05-03T23:00:00Z,7,1,3526220
PA,2020-05-03T23:00:00Z,262,21,8690745
PB,2020-05-03T23:00:00Z,50,3,4039277
PE,2020-05-03T23:00:00Z,220,39,9617072
PI,2020-05-03T23:00:00Z,42,0,3280697
PR,2020-05-03T23:00:00Z,48,1,11516840
RJ,2020-05-03T23:00:00Z,582,46,17366189
RN,2020-05-03T23:00:00Z,29,1,3534165
RO,2020-05-03T23:00:00Z,51,1,1796460
RR,2020-05-03T23:00:00Z,66,0,631181
RS,2020-05-03T23:00:00Z,45,9,11422973
SC,2020-05-03T23:00:00Z,173,0,7252502
SE,2020-05-03T23:00:00Z,42,3,2319032
SP,2020-05-03T23:00:00Z,415,27,46289333
TO,2020-05-03T23:00:00Z,21,2,1624183
AC,2020-05-04T23:00:00Z,84,1,894470
AL,2020-05-04T23:00:00Z,68,8,3351092
AM,2020-05-04T23:00:00Z,867,65,4207714
AP,2020-05-04T23:00:00Z,198,6,861773
BA,2020-05-04T23:00:00Z,306,5,14930424
CE,2020-05-04T23:00:00Z,430,83,9187886
DF,2020-05-04T23:00:00Z,50,0,1585771
ES,2020-05-04T23:00:00Z,176,11,4064052
GO,2020-05-04T23:00:00Z,61,8,7116143
MA,2020-05-04T23:00:00Z,303,22,7114598
MG,2020-05-04T23:00:00Z,105,4,21292666
MS,2020-05-04T23:00:00Z,9,0,2809394
MT,2020-05-04T23:00:00Z,21,0,3526220
PA,2020-05-04T23:00:00Z,347,39,8690745
PB,2020-05-04T23:00:00Z,142,6,4039277
PE,2020-05-04T23:00:00Z,462,58,9617072
PI,2020-05-04T23:00:00Z,91,1,3280697
PR,2020-05-04T23:00:00Z,26,5,11516840
RJ,2020-05-04T23:00:00Z,670,58,17366189
RN,2020-05-04T23:00:00Z,115,6,3534165
RO,2020-05-04T23:00:00Z,105,4,1796460
RR,2020-05-04T23:00:00Z,63,0,631181
RS,2020-05-04T23:00:00Z,104,5,11422973
SC,2020-05-04T23:00:00Z,104,3,7252502
SE,2020-05-04T23:00:00Z,126,4,2319032
SP,2020-05-04T23:00:00Z,1866,197,46289333
TO,2020-05-04T23:00:00Z,36,1,1624183
AC,2020-05-05T23:00:00Z,126,4,894470
AL,2020-05-05T23:00:00Z,97,9,3351092
AM,2020-05-05T23:00:00Z,1134,102,4207714
AP,2020-05-05T23:00:00Z,115,1,861773
BA,2020-05-05T23:00:00Z,261,14,14930424
CE,2020-05-05T23:00:00Z,834,53,9187886
DF,2020-05-05T23:00:00Z,88,1,1585771
ES,2020-05-05T23:00:00Z,166,12,4064052
GO,2020-05-05T23:00:00Z,102,7,7116143
MA,2020-05-05T23:00:00Z,498,20,7114598
MG,2020-05-05T23:00:00Z,153,3,21292666
MS,2020-05-05T23:00:00Z,5,0,2809394
MT,2020-05-05T23:00:00Z,14,0,3526220
PA,2020-05-05T23:00:00Z,545,23,8690745
PB,2020-05-05T23:00:00Z,132,7,4039277
PE,2020-05-05T23:00:00Z,556,54,9617072
PI,2020-05-05T23:00:00Z,74,1,3280697
PR,2020-05-05T23:00:00Z,39,2,11516840
RJ,2020-05-05T23:00:00Z,904,82,17366189
RN,2020-05-05T23:00:00Z,38,4,3534165
RO,2020-05-05T23:00:00Z,82,4,1796460
RR,2020-05-05T23:00:00Z,63,2,631181
RS,2020-05-05T23:00:00Z,235,8,11422973
SC,2020-05-05T23:00:00Z,294,4,7252502
SE,2020-05-05T23:00:00Z,100,2,2319032
SP,2020-05-05T23:00:00Z,3800,194,46289333
TO,2020-05-05T23:00:00Z,48,2,1624183
