regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados
Centro-Oeste,MT,2020-02-18,0,0,0,0
Centro-Oeste,MT,2020-02-19,0,0,0,0
Centro-Oeste,MT,2020-02-20,0,0,0,0
Centro-Oeste,MT,2020-02-21,0,0,0,0
Centro-Oeste,MT,2020-02-22,0,0,0,0
Centro-Oeste,MT,2020-02-23,0,0,0,0
Centro-Oeste,MT,2020-02-24,0,0,0,0
Centro-Oeste,MT,2020-02-25,0,0,0,0
Centro-Oeste,MT,2020-02-26,0,0,0,0
Centro-Oeste,MT,2020-02-27,0,0,0,0
Centro-Oeste,MT,2020-02-28,0,0,0,0
Centro-Oeste,MT,2020-02-29,0,0,0,0
Centro-Oeste,MT,2020-03-01,0,0,0,0
Centro-Oeste,MT,2020-03-02,0,0,0,0
Centro-Oeste,MT,2020-03-03,0,0,0,0
Centro-Oeste,MT,2020-03-04,0,0,0,0
Centro-Oeste,MT,2020-03-05,0,0,0,0
Centro-Oeste,MT,2020-03-06,0,0,0,0
Centro-Oeste,MT,2020-03-07,0,0,0,0
Centro-Oeste,MT,2020-03-08,0,0,0,0
Centro-Oeste,MT,2020-03-09,0,0,0,0
Centro-Oeste,MT,2020-03-10,0,0,0,0
Centro-Oeste,MT,2020-03-11,0,0,0,0
Centro-Oeste,MT,2020-03-12,0,0,0,0
Centro-Oeste,MT,2020-03-13,0,0,0,0
Centro-Oeste,MT,2020-03-14,0,0,0,0
Centro-Oeste,MT,2020-03-15,0,0,0,0
Centro-Oeste,MT,2020-03-16,0,0,0,0
Centro-Oeste,MT,2020-03-17,0,0,0,0
Centro-Oeste,MT,2020-03-18,0,0,0,0
Centro-Oeste,MT,2020-03-19,0,0,0,0
Centro-Oeste,MT,2020-03-20,1,1,0,0
Centro-Oeste,MT,2020-03-21,1,2,0,0
Centro-Oeste,MT,2020-03-22,0,2,0,0
Centro-Oeste,MT,2020-03-23,0,2,0,0
Centro-Oeste,MT,2020-03-24,5,7,0,0
Centro-Oeste,MT,2020-03-25,1,8,0,0
Centro-Oeste,MT,2020-03-26,3,11,0,0
Centro-Oeste,MT,2020-03-27,0,11,0,0
Centro-Oeste,MT,2020-03-28,2,13,0,0
Centro-Oeste,MT,2020-03-29,3,16,0,0
Centro-Oeste,MT,2020-03-30,2,18,0,0
Centro-Oeste,MT,2020-03-31,7,25,0,0
Centro-Oeste,MT,2020-04-01,2,27,0,0
Centro-Oeste,MT,2020-04-02,9,36,0,0
Centro-Oeste,MT,2020-04-03,8,44,1,1
Centro-Oeste,MT,2020-04-04,12,56,0,1
Centro-Oeste,MT,2020-04-05,4,60,0,1
Centro-Oeste,MT,2020-04-06,16,76,0,1
Centro-Oeste,MT,2020-04-07,2,78,0,1
Centro-Oeste,MT,2020-04-08,12,90,0,1
Centro-Oeste,MT,2020-04-09,18,108,1,2
Centro-Oeste,MT,2020-04-10,4,112,0,2
Centro-Oeste,MT,2020-04-11,9,121,1,3
Centro-Oeste,MT,2020-04-12,2,123,0,3
Centro-Oeste,MT,2020-04-13,11,134,1,4
Centro-Oeste,MT,2020-04-14,4,138,0,4
Centro-Oeste,MT,2020-04-15,13,151,0,4
Centro-Oeste,MT,2020-04-16,5,156,1,5
Centro-Oeste,MT,2020-04-17,6,162,0,5
Centro-Oeste,MT,2020-04-18,9,171,0,5
Centro-Oeste,MT,2020-04-19,3,174,0,5
Centro-Oeste,MT,2020-04-20,7,181,1,6
Centro-Oeste,MT,2020-04-21,0,181,0,6
Centro-Oeste,MT,2020-04-22,2,183,0,6
Centro-Oeste,MT,2020-04-23,38,221,1,7
Centro-Oeste,MT,2020-04-24,19,240,1,8
Centro-Oeste,MT,2020-04-25,7,247,1,9
Centro-Oeste,MT,2020-04-26,3,250,0,9
Centro-Oeste,MT,2020-04-27,7,257,1,10
Centro-Oeste,MT,2020-04-28,4,261,1,11
Centro-Oeste,MT,2020-04-29,31,292,0,11
Centro-Oeste,MT,2020-04-30,5,297,0,11
Centro-Oeste,MT,2020-05-01,23,320,0,11
Centro-Oeste,MT,2020-05-02,11,331,1,12
Centro-Oeste,MT,2020-05-03,6,337,0,12
Centro-Oeste,MT,2020-05-04,7,344,1,13
Centro-Oeste,MT,2020-05-05,21,365,0,13
Centro-Oeste,MT,2020-05-06,14,379,0,13
Centro-Oeste,GO,2020-01-30,0,0,0,0
Centro-Oeste,GO,2020-01-31,0,0,0,0
Centro-Oeste,GO,2020-02-01,0,0,0,0
Centro-Oeste,GO,2020-02-02,0,0,0,0
Centro-Oeste,GO,2020-02-03,0,0,0,0
Centro-Oeste,GO,2020-02-04,0,0,0,0
Centro-Oeste,GO,2020-02-05,0,0,0,0
Centro-Oeste,GO,2020-02-06,0,0,0,0
Centro-Oeste,GO,2020-02-07,0,0,0,0
Centro-Oeste,GO,2020-02-08,0,0,0,0
Centro-Oeste,GO,2020-02-09,0,0,0,0
Centro-Oeste,GO,2020-02-10,0,0,0,0
Centro-Oeste,GO,2020-02-11,0,0,0,0
Centro-Oeste,GO,2020-02-12,0,0,0,0
Centro-Oeste,GO,2020-02-13,0,0,0,0
Centro-Oeste,GO,2020-02-14,0,0,0,0
Centro-Oeste,GO,2020-02-15,0,0,0,0
Centro-Oeste,GO,2020-02-16,0,0,0,0
Centro-Oeste,GO,2020-02-17,0,0,0,0
Centro-Oeste,GO,2020-02-18,0,0,0,0
Centro-Oeste,GO,2020-02-19,0,0,0,0
Centro-Oeste,GO,2020-02-20,0,0,0,0
Centro-Oeste,GO,2020-02-21,0,0,0,0
Centro-Oeste,GO,2020-02-22,0,0,0,0
Centro-Oeste,GO,2020-02-23,0,0,0,0
Centro-Oeste,GO,2020-02-24,0,0,0,0
Centro-Oeste,GO,2020-02-25,0,0,0,0
Centro-Oeste,GO,2020-02-26,0,0,0,0
Centro-Oeste,GO,2020-02-27,0,0,0,0
Centro-Oeste,GO,2020-02-28,0,0,0,0
Centro-Oeste,GO,2020-02-29,0,0,0,0
Centro-Oeste,GO,2020-03-01,0,0,0,0
Centro-Oeste,GO,2020-03-02,0,0,0,0
Centro-Oeste,GO,2020-03-03,0,0,0,0
Centro-Oeste,GO,2020-03-04,0,0,0,0
Centro-Oeste,GO,2020-03-05,0,0,0,0
Centro-Oeste,GO,2020-03-06,0,0,0,0
Centro-Oeste,GO,2020-03-07,0,0,0,0
Centro-Oeste,GO,2020-03-08,0,0,0,0
Centro-Oeste,GO,2020-03-09,0,0,0,0
Centro-Oeste,GO,2020-03-10,0,0,0,0
Centro-Oeste,GO,2020-03-11,0,0,0,0
Centro-Oeste,GO,2020-03-12,0,0,0,0
Centro-Oeste,GO,2020-03-13,3,3,0,0
Centro-Oeste,GO,2020-03-14,0,3,0,0
Centro-Oeste,GO,2020-03-15,0,3,0,0
Centro-Oeste,GO,2020-03-16,0,3,0,0
Centro-Oeste,GO,2020-03-17,3,6,0,0
Centro-Oeste,GO,2020-03-18,2,8,0,0
Centro-Oeste,GO,2020-03-19,4,12,0,0
Centro-Oeste,GO,2020-03-20,3,15,0,0
Centro-Oeste,GO,2020-03-21,5,20,0,0
Centro-Oeste,GO,2020-03-22,1,21,0,0
Centro-Oeste,GO,2020-03-23,2,23,0,0
Centro-Oeste,GO,2020-03-24,4,27,0,0
Centro-Oeste,GO,2020-03-25,2,29,0,0
Centro-Oeste,GO,2020-03-26,10,39,1,1
Centro-Oeste,GO,2020-03-27,10,49,0,1
Centro-Oeste,GO,2020-03-28,7,56,0,1
Centro-Oeste,GO,2020-03-29,2,58,0,1
Centro-Oeste,GO,2020-03-30,3,61,0,1
Centro-Oeste,GO,2020-03-31,4,65,0,1
Centro-Oeste,GO,2020-04-01,6,71,0,1
Centro-Oeste,GO,2020-04-02,2,73,0,1
Centro-Oeste,GO,2020-04-03,15,88,1,2
Centro-Oeste,GO,2020-04-04,15,103,0,2
Centro-Oeste,GO,2020-04-05,12,115,1,3
Centro-Oeste,GO,2020-04-06,4,119,2,5
Centro-Oeste,GO,2020-04-07,14,133,0,5
Centro-Oeste,GO,2020-04-08,25,158,2,7
Centro-Oeste,GO,2020-04-09,21,179,0,7
Centro-Oeste,GO,2020-04-10,12,191,1,8
Centro-Oeste,GO,2020-04-11,18,209,2,10
Centro-Oeste,GO,2020-04-12,20,229,4,14
Centro-Oeste,GO,2020-04-13,4,233,1,15
Centro-Oeste,GO,2020-04-14,51,284,0,15
Centro-Oeste,GO,2020-04-15,20,304,0,15
Centro-Oeste,GO,2020-04-16,14,318,1,16
Centro-Oeste,GO,2020-04-17,17,335,0,16
Centro-Oeste,GO,2020-04-18,43,378,2,18
Centro-Oeste,GO,2020-04-19,15,393,0,18
Centro-Oeste,GO,2020-04-20,10,403,1,19
Centro-Oeste,GO,2020-04-21,18,421,0,19
Centro-Oeste,GO,2020-04-22,17,438,2,21
Centro-Oeste,GO,2020-04-23,15,453,2,23
Centro-Oeste,GO,2020-04-24,33,486,1,24
Centro-Oeste,GO,2020-04-25,20,506,1,25
Centro-Oeste,GO,2020-04-26,67,573,0,25
Centro-Oeste,GO,2020-04-27,43,616,1,26
Centro-Oeste,GO,2020-04-28,45,661,1,27
Centro-Oeste,GO,2020-04-29,44,705,0,27
Centro-Oeste,GO,2020-04-30,76,781,2,29
Centro-Oeste,GO,2020-05-01,27,808,0,29
Centro-Oeste,GO,2020-05-02,17,825,1,30
Centro-Oeste,GO,2020-05-03,25,850,0,30
Centro-Oeste,GO,2020-05-04,11,861,0,30
Centro-Oeste,GO,2020-05-05,61,922,8,38
Centro-Oeste,GO,2020-05-06,102,1024,7,45
Centro-Oeste,DF,2020-01-30,0,0,0,0
Centro-Oeste,DF,2020-01-31,0,0,0,0
Centro-Oeste,DF,2020-02-01,0,0,0,0
Centro-Oeste,DF,2020-02-02,0,0,0,0
Centro-Oeste,DF,2020-02-03,0,0,0,0
Centro-Oeste,DF,2020-02-04,0,0,0,0
Centro-Oeste,DF,2020-02-05,0,0,0,0
Centro-Oeste,DF,2020-02-06,0,0,0,0
Centro-Oeste,DF,2020-02-07,0,0,0,0
Centro-Oeste,DF,2020-02-08,0,0,0,0
Centro-Oeste,DF,2020-02-09,0,0,0,0
Centro-Oeste,DF,2020-02-10,0,0,0,0
Centro-Oeste,DF,2020-02-11,0,0,0,0
Centro-Oeste,DF,2020-02-12,0,0,0,0
Centro-Oeste,DF,2020-02-13,0,0,0,0
Centro-Oeste,DF,2020-02-14,0,0,0,0
Centro-Oeste,DF,2020-02-15,0,0,0,0
Centro-Oeste,DF,2020-02-16,0,0,0,0
Centro-Oeste,DF,2020-02-17,0,0,0,0
Centro-Oeste,DF,2020-02-18,0,0,0,0
Centro-Oeste,DF,2020-02-19,0,0,0,0
Centro-Oeste,DF,2020-02-20,0,0,0,0
Centro-Oeste,DF,2020-02-21,0,0,0,0
Centro-Oeste,DF,2020-02-22,0,0,0,0
Centro-Oeste,DF,2020-02-23,0,0,0,0
Centro-Oeste,DF,2020-02-24,0,0,0,0
Centro-Oeste,DF,2020-02-25,0,0,0,0
Centro-Oeste,DF,2020-02-26,0,0,0,0
Centro-Oeste,DF,2020-02-27,0,0,0,0
Centro-Oeste,DF,2020-02-28,0,0,0,0
Centro-Oeste,DF,2020-02-29,0,0,0,0
Centro-Oeste,DF,2020-03-01,0,0,0,0
Centro-Oeste,DF,2020-03-02,0,0,0,0
Centro-Oeste,DF,2020-03-03,0,0,0,0
Centro-Oeste,DF,2020-03-04,0,0,0,0
Centro-Oeste,DF,2020-03-05,0,0,0,0
Centro-Oeste,DF,2020-03-06,0,0,0,0
Centro-Oeste,DF,2020-03-07,1,1,0,0
Centro-Oeste,DF,2020-03-08,0,1,0,0
Centro-Oeste,DF,2020-03-09,0,1,0,0
Centro-Oeste,DF,2020-03-10,0,1,0,0
Centro-Oeste,DF,2020-03-11,1,2,0,0
Centro-Oeste,DF,2020-03-12,0,2,0,0
Centro-Oeste,DF,2020-03-13,0,2,0,0
Centro-Oeste,DF,2020-03-14,4,6,0,0
Centro-Oeste,DF,2020-03-15,2,8,0,0
Centro-Oeste,DF,2020-03-16,5,13,0,0
Centro-Oeste,DF,2020-03-17,9,22,0,0
Centro-Oeste,DF,2020-03-18,4,26,0,0
Centro-Oeste,DF,2020-03-19,16,42,0,0
Centro-Oeste,DF,2020-03-20,45,87,0,0
Centro-Oeste,DF,2020-03-21,13,100,0,0
Centro-Oeste,DF,2020-03-22,17,117,0,0
Centro-Oeste,DF,2020-03-23,16,133,0,0
Centro-Oeste,DF,2020-03-24,27,160,0,0
Centro-Oeste,DF,2020-03-25,0,160,0,0
Centro-Oeste,DF,2020-03-26,40,200,0,0
Centro-Oeste,DF,2020-03-27,30,230,0,0
Centro-Oeste,DF,2020-03-28,30,260,0,0
Centro-Oeste,DF,2020-03-29,29,289,1,1
Centro-Oeste,DF,2020-03-30,23,312,0,1
Centro-Oeste,DF,2020-03-31,20,332,2,3
Centro-Oeste,DF,2020-04-01,23,355,0,3
Centro-Oeste,DF,2020-04-02,15,370,1,4
Centro-Oeste,DF,2020-04-03,32,402,1,5
Centro-Oeste,DF,2020-04-04,52,454,2,7
Centro-Oeste,DF,2020-04-05,14,468,0,7
Centro-Oeste,DF,2020-04-06,5,473,3,10
Centro-Oeste,DF,2020-04-07,19,492,2,12
Centro-Oeste,DF,2020-04-08,17,509,0,12
Centro-Oeste,DF,2020-04-09,18,527,1,13
Centro-Oeste,DF,2020-04-10,28,555,1,14
Centro-Oeste,DF,2020-04-11,24,579,0,14
Centro-Oeste,DF,2020-04-12,35,614,0,14
Centro-Oeste,DF,2020-04-13,24,638,1,15
Centro-Oeste,DF,2020-04-14,13,651,2,17
Centro-Oeste,DF,2020-04-15,31,682,0,17
Centro-Oeste,DF,2020-04-16,34,716,3,20
Centro-Oeste,DF,2020-04-17,30,746,0,20
Centro-Oeste,DF,2020-04-18,16,762,4,24
Centro-Oeste,DF,2020-04-19,65,827,0,24
Centro-Oeste,DF,2020-04-20,45,872,0,24
Centro-Oeste,DF,2020-04-21,9,881,0,24
Centro-Oeste,DF,2020-04-22,65,946,1,25
Centro-Oeste,DF,2020-04-23,17,963,0,25
Centro-Oeste,DF,2020-04-24,26,989,1,26
Centro-Oeste,DF,2020-04-25,24,1013,0,26
Centro-Oeste,DF,2020-04-26,53,1066,1,27
Centro-Oeste,DF,2020-04-27,80,1146,0,27
Centro-Oeste,DF,2020-04-28,67,1213,1,28
Centro-Oeste,DF,2020-04-29,62,1275,0,28
Centro-Oeste,DF,2020-04-30,81,1356,2,30
Centro-Oeste,DF,2020-05-01,110,1466,0,30
Centro-Oeste,DF,2020-05-02,100,1566,1,31
Centro-Oeste,DF,2020-05-03,83,1649,2,33
Centro-Oeste,DF,2020-05-04,119,1768,0,33
Centro-Oeste,DF,2020-05-05,50,1818,0,33
Centro-Oeste,DF,2020-05-06,88,1906,1,34
